5072,6140,7207,8277,9345,10423,11489,12556,13624,14692,15761,16828,17887,18955,20023,21091,22161,23228,24297,25366
1.2000000000000002,6.322800000000001,70.61352000000001,0.67032,1.87032,70.28752,0.9072,2.1072,70.72264,0.7088000000000001,1.9088000000000003,70.22728,1.22016,2.42016,70.11264,0.96296,2.16296,69.96584,0.23296000000000003,1.43296
1.2000000000000002,69.82624,21.914240000000003,2.01128,70.68584,22.421760000000003,2.06712,70.308,16.12816,3.03616,70.66824000000001,21.96368,2.04768,70.62184,23.88704,2.04304,68.40288000000001,21.06856,2.9070400000000003,70.41632
1.2000000000000002,69.82624,21.914240000000003,2.01128,70.68584,22.421760000000003,2.06712,70.308,16.12816,3.03616,70.66824000000001,21.96368,2.04768,70.62184,23.88704,2.04304,68.40288000000001,21.06856,2.9070400000000003,70.41632
"{'regulator': [22.154334937226963, 24.027093466093266, 22.393410494103513], 'honeywell': [-3.3870972717377303, -2.936579735154828, 5.995420120575861], 'commanded': [0, 0, 0]}","{'regulator': [22.393410494103513, 23.708326056924538, 22.632486050980066], 'honeywell': [-3.6417376185019856, -2.9169920161729648, 5.877893806684661], 'commanded': [0, 0, 0]}","{'regulator': [101.56726574638765, 100.57111759273536, 30.681363132490578], 'honeywell': [8.20883236552666, 77.74523475114928, 75.3555330353617], 'commanded': [0, 0, 0]}","{'regulator': [58.135206247147735, 43.471905425386, 107.78323022517795], 'honeywell': [83.52361185079961, 17.18000765922107, 36.76772664108662], 'commanded': [0, 0, 0]}","{'regulator': [22.79186975556443, 25.740468290375215, 42.75467875475635], 'honeywell': [16.709902403656294, -0.3118253915848454, 5.368613113156159], 'commanded': [0, 0, 0]}","{'regulator': [103.28064057066959, 101.60711167253375, 23.66848013077845], 'honeywell': [-1.2324481837325305, 76.64832248816482, 75.96275232379953], 'commanded': [0, 0, 0]}","{'regulator': [58.17505217329382, 43.910210612993005, 108.06215170820059], 'honeywell': [80.409164532683, 18.218156765259955, 36.41514769941301], 'commanded': [0, 0, 0]}","{'regulator': [22.991099386294884, 27.214767557780608, 42.95390838548681], 'honeywell': [16.944955031438685, 0.7067359954721674, 5.446963989083622], 'commanded': [0, 0, 0]}","{'regulator': [103.36033242296175, 101.56726574638765, 24.465398653700277], 'honeywell': [-1.0757464318776029, 76.72667336409229, 75.92357688583581], 'commanded': [0, 0, 0]}","{'regulator': [48.492492119793546, 42.67498690246416, 107.26523318527875], 'honeywell': [82.85762940541619, 15.456288388816908, 28.560472387684946], 'commanded': [0, 0, 0]}","{'regulator': [22.27387271566524, 23.509096426194077, 42.43591134558761], 'honeywell': [17.434648005985334, -2.819053421263637, 6.8181043178142104], 'commanded': [0, 0, 0]}","{'regulator': [103.28064057066959, 101.68680352482593, 24.664628284430737], 'honeywell': [-0.7231674902040198, 78.07822597384101, 76.13904179463631], 'commanded': [0, 0, 0]}","{'regulator': [57.657055133394636, 41.87806837954233, 107.70353837288575], 'honeywell': [79.44936630257159, 17.219183097184803, 36.571849451267944], 'commanded': [0, 0, 0]}","{'regulator': [23.110637164733163, 25.541238659644755, 42.356219493295434], 'honeywell': [17.336709411075997, 0.15827986397992908, 5.466551708065486], 'commanded': [0, 0, 0]}","{'regulator': [102.96187316150086, 102.16495463857902, 24.584936432138555], 'honeywell': [-0.48811486242163693, 77.45141896642133, 75.70811197703527], 'commanded': [0, 0, 0]}","{'regulator': [60.40642403747495, 47.018192852388154, 106.46831466235693], 'honeywell': [83.69990132163643, 20.372805853265152, 39.19660379483794], 'commanded': [0, 0, 0]}","{'regulator': [22.51294827254179, 25.740468290375215, 42.87421653319463], 'honeywell': [16.866604155511222, 0.452095648707912, 5.407788551119886], 'commanded': [0, 0, 0]}","{'regulator': [101.00942278034236, 99.8538909221057, 24.903703841307287], 'honeywell': [-0.7231674902040198, 76.04110319972699, 74.31738392932284], 'commanded': [0, 0, 0]}","{'regulator': [58.01566846870945, 41.75853060110406, 105.67139613943509], 'honeywell': [83.42567325589029, 16.69031468467443, 35.57287578319281], 'commanded': [0, 0, 0]}","{'regulator': [22.07464308493478, 25.70062236422912, 42.91406245934071], 'honeywell': [16.80784099856563, -0.644816614276556, 6.171709591412643], 'commanded': [0, 0, 0]}"
