5074,6142,7210,8278,9347,10420,11487,12556,13623,14691,15758,16826,17893,18959,20027,21096,22163,23229,24295,25362
1.2000000000000002,6.322800000000001,70.61352000000001,0.67032,1.87032,70.28752,0.9072,2.1072,70.72264,0.7088000000000001,1.9088000000000003,70.22728,1.22016,2.42016,70.11264,0.96296,2.16296,69.96584,0.23296000000000003,1.43296
1.2000000000000002,69.82624,21.914240000000003,2.01128,70.68584,22.421760000000003,2.06712,70.308,16.12816,3.03616,70.66824000000001,21.96368,2.04768,70.62184,23.88704,2.04304,68.40288000000001,21.06856,2.9070400000000003,70.41632
1.2000000000000002,69.82624,21.914240000000003,2.01128,70.68584,22.421760000000003,2.06712,70.308,16.12816,3.03616,70.66824000000001,21.96368,2.04768,70.62184,23.88704,2.04304,68.40288000000001,21.06856,2.9070400000000003,70.41632
"{'regulator': [22.393410494103513, 23.110637164733163, 22.393410494103513], 'honeywell': [-3.4262727097014665, -2.956167454136692, 6.387174500213172], 'commanded': [0, 0, 0]}","{'regulator': [22.393410494103513, 23.469250500047988, 22.27387271566524], 'honeywell': [-3.308746395810275, -2.956167454136692, 6.328411343267571], 'commanded': [0, 0, 0]}","{'regulator': [101.12896055878065, 99.2960479560604, 26.537386813297047], 'honeywell': [3.2139640251509505, 77.80399790809489, 75.49264706823476], 'commanded': [0, 0, 0]}","{'regulator': [57.935976616417264, 41.91791430568843, 107.86292207747012], 'honeywell': [83.69990132163643, 17.552174319876514, 36.708963484141016], 'commanded': [0, 0, 0]}","{'regulator': [22.154334937226963, 25.38185495506039, 42.63514097631808], 'honeywell': [17.63052519580398, 0.8830254663089503, 5.329437675192422], 'commanded': [0, 0, 0]}","{'regulator': [103.44002427525395, 101.64695759867983, 24.545090505992466], 'honeywell': [-0.5468780193672284, 76.25656810852752, 76.11945407565445], 'commanded': [0, 0, 0]}","{'regulator': [58.17505217329382, 44.54774543133048, 107.18554133298656], 'honeywell': [82.38752414985143, 18.374858517114873, 35.88627928690267], 'commanded': [0, 0, 0]}","{'regulator': [22.632486050980066, 25.342009028914294, 42.59529505017198], 'honeywell': [16.944955031438685, 0.15827986397992908, 5.368613113156159], 'commanded': [0, 0, 0]}","{'regulator': [102.96187316150086, 100.3718879620049, 24.664628284430737], 'honeywell': [-0.6644043332584285, 76.06069091870886, 76.13904179463631], 'commanded': [0, 0, 0]}","{'regulator': [47.69557359687172, 43.710980982262555, 107.74338429903185], 'honeywell': [84.09165570127374, 16.063507677254737, 30.284191658089117], 'commanded': [0, 0, 0]}","{'regulator': [21.83556752805823, 23.867709761508902, 42.0772980102728], 'honeywell': [16.984130469402423, -2.6623516694087095, 6.974806069669129], 'commanded': [0, 0, 0]}","{'regulator': [101.16880648492672, 102.00557093399466, 24.62478235828464], 'honeywell': [-0.8994569610408201, 76.4916207363099, 72.7503664107736], 'commanded': [0, 0, 0]}","{'regulator': [58.17505217329382, 43.59144320382428, 107.62384652059357], 'honeywell': [82.68133993457941, 17.650112914785844, 36.88525295497778], 'commanded': [0, 0, 0]}","{'regulator': [22.911407534002706, 27.533534966949336, 42.834370607048534], 'honeywell': [16.90577959347496, 0.39333249176231194, 5.270674518246831], 'commanded': [0, 0, 0]}","{'regulator': [102.96187316150086, 101.68680352482593, 25.06308754589165], 'honeywell': [-0.997395555950139, 78.41121719653273, 75.86481372889021], 'commanded': [0, 0, 0]}","{'regulator': [60.12750255445232, 46.3408121079046, 108.18168948663886], 'honeywell': [82.56381362068821, 20.68620935697501, 37.70793715221615], 'commanded': [0, 0, 0]}","{'regulator': [22.473102346395702, 27.852302376118075, 42.75467875475635], 'honeywell': [17.101656783293606, 1.333543002891861, 5.3098499562105586], 'commanded': [0, 0, 0]}","{'regulator': [101.04926870648845, 99.8937368482518, 24.465398653700277], 'honeywell': [-0.5860534573309646, 74.31738392932284, 74.33697164830471], 'commanded': [0, 0, 0]}","{'regulator': [57.69690105954072, 41.75853060110406, 107.46446281600922], 'honeywell': [79.99782243406385, 16.611963808746975, 35.220296841519215], 'commanded': [0, 0, 0]}","{'regulator': [22.632486050980066, 25.66077643808303, 42.63514097631808], 'honeywell': [17.101656783293606, 0.23663073990739292, 6.563463971049954], 'commanded': [0, 0, 0]}"
