5073,6140,7207,8276,9343,10420,11487,12553,13625,14692,15761,16828,17896,18963,20031,21099,22167,23233,24300,25367
1.2000000000000002,6.322800000000001,70.61352000000001,0.67032,1.87032,70.28752,0.9072,2.1072,70.72264,0.7088000000000001,1.9088000000000003,70.22728,1.22016,2.42016,70.11264,0.96296,2.16296,69.96584,0.23296000000000003,1.43296
1.2000000000000002,69.82624,21.914240000000003,2.01128,70.68584,22.421760000000003,2.06712,70.308,16.12816,3.03616,70.66824000000001,21.96368,2.04768,70.62184,23.88704,2.04304,68.40288000000001,21.06856,2.9070400000000003,70.41632
1.2000000000000002,69.82624,21.914240000000003,2.01128,70.68584,22.421760000000003,2.06712,70.308,16.12816,3.03616,70.66824000000001,21.96368,2.04768,70.62184,23.88704,2.04304,68.40288000000001,21.06856,2.9070400000000003,70.41632
"{'regulator': [22.473102346395702, 23.628634204632352, 22.313718641811327], 'honeywell': [-3.308746395810275, -2.7015271073724367, 5.995420120575861], 'commanded': [0, 0, 0]}","{'regulator': [22.393410494103513, 23.509096426194077, 22.473102346395702], 'honeywell': [-2.8386411402455005, -2.7211148263543095, 6.171709591412643], 'commanded': [0, 0, 0]}","{'regulator': [100.88988500190408, 101.52741982024156, 26.258465330274404], 'honeywell': [4.212937693226091, 74.37614708626843, 73.92562954968551], 'commanded': [0, 0, 0]}","{'regulator': [58.21489809943992, 42.23668171485716, 108.06215170820059], 'honeywell': [85.16898024527634, 17.04289362634802, 36.84607751701407], 'commanded': [0, 0, 0]}","{'regulator': [22.23402678951915, 25.780314216521305, 42.87421653319463], 'honeywell': [17.41506028700346, -0.21388679667551777, 5.251086799264959], 'commanded': [0, 0, 0]}","{'regulator': [103.08141093993913, 100.96957685419626, 24.306014949115912], 'honeywell': [-0.6839920522402922, 78.17616456875035, 76.4328575793643], 'commanded': [0, 0, 0]}","{'regulator': [57.417979576518086, 43.87036468684691, 107.78323022517795], 'honeywell': [84.30712061007424, 18.668674301842856, 36.12133191468503], 'commanded': [0, 0, 0]}","{'regulator': [22.473102346395702, 25.780314216521305, 42.55544912402589], 'honeywell': [17.082069064311742, 0.295393896852993, 5.368613113156159], 'commanded': [0, 0, 0]}","{'regulator': [102.96187316150086, 101.00942278034236, 24.345860875262005], 'honeywell': [-0.3705885485304455, 77.33389265253012, 76.4328575793643], 'commanded': [0, 0, 0]}","{'regulator': [48.29326248906309, 41.32022541349705, 107.78323022517795], 'honeywell': [82.60298905865194, 15.377937512889451, 27.6202618765554], 'commanded': [0, 0, 0]}","{'regulator': [22.194180863373056, 23.58878827848626, 42.59529505017198], 'honeywell': [17.41506028700346, -2.44688676060819, 6.112946434467044], 'commanded': [0, 0, 0]}","{'regulator': [100.88988500190408, 101.64695759867983, 24.146631244531545], 'honeywell': [-0.5664657383490921, 76.51120845529178, 76.23698038954565], 'commanded': [0, 0, 0]}","{'regulator': [57.69690105954072, 43.352367646947734, 107.26523318527875], 'honeywell': [84.2091820151649, 17.806814666640772, 36.51308629432236], 'commanded': [0, 0, 0]}","{'regulator': [22.712177903272252, 25.66077643808303, 42.39606541944153], 'honeywell': [17.121244502275477, 0.452095648707912, 5.290262237228695], 'commanded': [0, 0, 0]}","{'regulator': [103.04156501379303, 101.08911463263453, 24.385706801408094], 'honeywell': [-0.8406938040952199, 78.46998035347832, 75.92357688583581], 'commanded': [0, 0, 0]}","{'regulator': [60.12750255445232, 46.42050396019678, 107.5043087421553], 'honeywell': [84.71846270869341, 20.666621637993146, 37.82546346610733], 'commanded': [0, 0, 0]}","{'regulator': [22.871561607856616, 27.453843114657158, 42.95390838548681], 'honeywell': [17.47382344394905, 0.5696219625991035, 5.368613113156159], 'commanded': [0, 0, 0]}","{'regulator': [100.96957685419626, 97.82174868865502, 24.863857915161194], 'honeywell': [-0.6839920522402922, 73.39676113717516, 74.98336637470625], 'commanded': [0, 0, 0]}","{'regulator': [57.45782550266417, 41.79837652725015, 107.46446281600922], 'honeywell': [82.97515571930738, 16.69031468467443, 35.39658631235601], 'commanded': [0, 0, 0]}","{'regulator': [22.552794198687877, 25.342009028914294, 42.515603197879805], 'honeywell': [17.062481345329875, 0.6675605575084311, 6.563463971049954], 'commanded': [0, 0, 0]}"
