5072,6139,7204,8272,9339,10410,11475,12540,13607,14675,15743,16810,17877,18945,20012,21079,22144,23209,24274,25345
1.2000000000000002,6.322800000000001,70.61352000000001,0.67032,1.87032,70.28752,0.9072,2.1072,70.72264,0.7088000000000001,1.9088000000000003,70.22728,1.22016,2.42016,70.11264,0.96296,2.16296,69.96584,0.23296000000000003,1.43296
1.2000000000000002,69.82624,21.914240000000003,2.01128,70.68584,22.421760000000003,2.06712,70.308,16.12816,3.03616,70.66824000000001,21.96368,2.04768,70.62184,23.88704,2.04304,68.40288000000001,21.06856,2.9070400000000003,70.41632
1.2000000000000002,69.82624,21.914240000000003,2.01128,70.68584,22.421760000000003,2.06712,70.308,16.12816,3.03616,70.66824000000001,21.96368,2.04768,70.62184,23.88704,2.04304,68.40288000000001,21.06856,2.9070400000000003,70.41632
"{'regulator': [22.552794198687877, 23.429404573901895, 22.712177903272252], 'honeywell': [-4.151018312030497, -3.5437990235926584, 5.701604335847869], 'commanded': [0, 0, 0]}","{'regulator': [22.473102346395702, 23.270020869317527, 22.433256420249606], 'honeywell': [-3.896377965266241, -3.4850358666470584, 5.701604335847869], 'commanded': [0, 0, 0]}","{'regulator': [100.92973092805016, 99.57496943908306, 28.290607563725075], 'honeywell': [4.996446452500711, 76.4916207363099, 71.39881380102487], 'commanded': [0, 0, 0]}","{'regulator': [57.69690105954072, 43.192983942363355, 107.42461688986313], 'honeywell': [79.37101542664414, 17.767639228677044, 37.45329680545191], 'commanded': [0, 0, 0]}","{'regulator': [22.79186975556443, 27.05538385319624, 42.55544912402589], 'honeywell': [16.337735743000856, -0.037597325838734943, 4.800569262682065], 'commanded': [0, 0, 0]}","{'regulator': [103.04156501379303, 101.40788204180328, 24.066939392239362], 'honeywell': [-1.4283253735511774, 75.9823400427814, 74.7874891848876], 'commanded': [0, 0, 0]}","{'regulator': [58.17505217329382, 43.471905425386, 107.78323022517795], 'honeywell': [82.85762940541619, 17.63052519580398, 36.31720910450369], 'commanded': [0, 0, 0]}","{'regulator': [22.831715681710524, 27.533534966949336, 42.23668171485716], 'honeywell': [16.337735743000856, 0.15827986397992908, 4.780981543700192], 'commanded': [0, 0, 0]}","{'regulator': [103.08141093993913, 100.88988500190408, 23.947401613801087], 'honeywell': [-0.8994569610408201, 75.4142961923073, 74.728726027942], 'commanded': [0, 0, 0]}","{'regulator': [47.735419523017804, 43.471905425386, 107.54415466830136], 'honeywell': [79.88029612017264, 15.005770852234006, 26.895516274226377], 'commanded': [0, 0, 0]}","{'regulator': [22.473102346395702, 23.34971272160971, 42.037452084126706], 'honeywell': [16.29856030503712, -3.3675095527558665, 6.6026394090136815], 'commanded': [0, 0, 0]}","{'regulator': [102.80248945691648, 101.80634130326419, 24.26616902296982], 'honeywell': [-1.1932727457687942, 76.21739267056378, 74.9050154987788], 'commanded': [0, 0, 0]}","{'regulator': [58.135206247147735, 43.79067283455474, 107.06600355454829], 'honeywell': [82.44628730679705, 16.788253279583756, 34.29967404937155], 'commanded': [0, 0, 0]}","{'regulator': [22.194180863373056, 25.66077643808303, 42.39606541944153], 'honeywell': [16.200621710127802, 0.04075355008872892, 4.702630667772729], 'commanded': [0, 0, 0]}","{'regulator': [103.1611027922313, 101.68680352482593, 24.306014949115912], 'honeywell': [-1.134509588823203, 74.70913830896012, 74.88542777979693], 'commanded': [0, 0, 0]}","{'regulator': [60.28688625903669, 46.938501000095975, 107.18554133298656], 'honeywell': [82.26999783596023, 19.902700597700388, 35.866691567920796], 'commanded': [0, 0, 0]}","{'regulator': [22.473102346395702, 27.2546134839267, 42.356219493295434], 'honeywell': [16.23979714809152, 0.8242623093633502, 4.87892013860952], 'commanded': [0, 0, 0]}","{'regulator': [101.00942278034236, 99.41558573449869, 24.385706801408094], 'honeywell': [-1.1736850267869305, 74.19985761543164, 72.94624360059224], 'commanded': [0, 0, 0]}","{'regulator': [56.10306401369706, 41.51945504422751, 107.0261576284022], 'honeywell': [80.7617434743566, 15.59340242168996, 34.14297229751662], 'commanded': [0, 0, 0]}","{'regulator': [22.9512534601488, 25.501392733498665, 42.71483282861026], 'honeywell': [16.376911180964584, -0.05718504482059873, 4.918095576573248], 'commanded': [0, 0, 0]}"
