5072,6139,7205,8274,9341,10415,11484,12552,13619,14686,15754,16823,17890,18957,20023,21091,22159,23227,24296,25363
1.2000000000000002,6.322800000000001,70.61352000000001,0.67032,1.87032,70.28752,0.9072,2.1072,70.72264,0.7088000000000001,1.9088000000000003,70.22728,1.22016,2.42016,70.11264,0.96296,2.16296,69.96584,0.23296000000000003,1.43296
1.2000000000000002,69.82624,21.914240000000003,2.01128,70.68584,22.421760000000003,2.06712,70.308,16.12816,3.03616,70.66824000000001,21.96368,2.04768,70.62184,23.88704,2.04304,68.40288000000001,21.06856,2.9070400000000003,70.41632
1.2000000000000002,69.82624,21.914240000000003,2.01128,70.68584,22.421760000000003,2.06712,70.308,16.12816,3.03616,70.66824000000001,21.96368,2.04768,70.62184,23.88704,2.04304,68.40288000000001,21.06856,2.9070400000000003,70.41632
"{'regulator': [22.03479715878869, 23.15048309087925, 22.473102346395702], 'honeywell': [-3.191220081919084, -2.819053421263637, 6.955218350687265], 'commanded': [0, 0, 0]}","{'regulator': [22.07464308493478, 23.469250500047988, 22.154334937226963], 'honeywell': [-3.073693768027884, -2.877816578209237, 6.994393788650992], 'commanded': [0, 0, 0]}","{'regulator': [101.04926870648845, 101.2484983372189, 26.656924591735322], 'honeywell': [7.033569226614728, 76.02151548074514, 75.62976110110783], 'commanded': [0, 0, 0]}","{'regulator': [57.935976616417264, 43.59144320382428, 107.9426139297623], 'honeywell': [81.85865573734104, 19.785174283809187, 37.668761714252405], 'commanded': [0, 0, 0]}","{'regulator': [23.15048309087925, 26.059235699543944, 42.87421653319463], 'honeywell': [17.23877081616667, -0.07677276380246253, 5.3098499562105586], 'commanded': [0, 0, 0]}","{'regulator': [103.7189457582766, 101.68680352482593, 24.26616902296982], 'honeywell': [-0.5860534573309646, 78.58750666736951, 76.41326986038244], 'commanded': [0, 0, 0]}","{'regulator': [57.657055133394636, 43.830518760700826, 107.58400059444747], 'honeywell': [82.09370836512343, 18.57073570693353, 35.945042443848266], 'commanded': [0, 0, 0]}","{'regulator': [22.79186975556443, 25.740468290375215, 42.67498690246416], 'honeywell': [17.31712169209413, 0.452095648707912, 5.329437675192422], 'commanded': [0, 0, 0]}","{'regulator': [106.06985540089599, 105.99016354860382, 24.027093466093266], 'honeywell': [-1.4283253735511774, 78.58750666736951, 65.38538407359215], 'commanded': [0, 0, 0]}","{'regulator': [48.29326248906309, 43.352367646947734, 107.5043087421553], 'honeywell': [83.79783991654575, 16.12227083420034, 31.733682862747163], 'commanded': [0, 0, 0]}","{'regulator': [21.955105306496502, 23.389558647755802, 43.192983942363355], 'honeywell': [17.375884849039732, -2.740702545336173, 7.54284992014323], 'commanded': [0, 0, 0]}","{'regulator': [108.58014874809977, 105.79093391787337, 23.74817198307063], 'honeywell': [-1.134509588823203, 78.80297157617005, 74.94419093674253], 'commanded': [0, 0, 0]}","{'regulator': [57.736746985686814, 44.10944024372347, 107.54415466830136], 'honeywell': [83.95454166840067, 18.629498863879128, 35.23988456050109], 'commanded': [0, 0, 0]}","{'regulator': [22.313718641811327, 25.89985199495958, 42.356219493295434], 'honeywell': [17.277946254130406, 1.255192126964397, 5.251086799264959], 'commanded': [0, 0, 0]}","{'regulator': [113.04289247646206, 104.03771316744533, 39.92561799838384], 'honeywell': [-2.5644130744993814, 77.64729615623997, 80.58545400351981], 'commanded': [0, 0, 0]}","{'regulator': [60.047810702160135, 46.85880914780379, 107.62384652059357], 'honeywell': [81.0947346970483, 21.215077769485365, 39.549182736511504], 'commanded': [0, 0, 0]}","{'regulator': [22.114489011080874, 25.740468290375215, 42.71483282861026], 'honeywell': [17.19959537820294, 1.4510693167830524, 5.231499080283095], 'commanded': [0, 0, 0]}","{'regulator': [98.29989980240812, 109.85521838477472, 23.230174943171438], 'honeywell': [-1.2520359027143944, 76.31533126547312, 58.000814017428844], 'commanded': [0, 0, 0]}","{'regulator': [55.744450678382236, 41.718684674957956, 107.78323022517795], 'honeywell': [81.85865573734104, 17.23877081616667, 38.55020906843637], 'commanded': [0, 0, 0]}","{'regulator': [22.393410494103513, 25.501392733498665, 42.67498690246416], 'honeywell': [17.14083222125734, 0.4325079297260396, 6.935630631705401], 'commanded': [0, 0, 0]}"
