5073,6142,7210,8278,9347,10423,11490,12558,13626,14693
0.2770855379104614,88.07654755783082,1.7490636438131333,0.10320574343204499,88.52071245574952,1.225336321592331,0.646449939608574,88.85282963562013,0.756112232208252,0.5104367887973785
89.52478472900391,5.522584525108337,3.5888187825679783,89.22691973876954,8.9854820394516,4.564681039810181,85.75323489761354,4.618282176017762,7.546094873428345,85.03202015304566
89.2217230911255,39.88541564369202,3.529537382125855,89.07683370208741,35.39343627548218,8.241332804203035,89.4726697769165,30.36200205230713,2.923213343024254,88.39422833633424
"{'regulator': [16.217291941459308, 10.5193245025682, 7.889493376926149], 'honeywell': [1.5294201927105164, 0.099516707034329, -0.938632399004539], 'commanded': [0, 0, 0]}","{'regulator': [109.85521838477472, 104.87447761651325, 7.929339303072241], 'honeywell': [1.8624114154022269, 98.5473923098905, 102.50411154422734], 'commanded': [0, 0, 0]}","{'regulator': [64.11209516906148, 34.50657204251538, 104.87447761651325], 'honeywell': [98.41027827701745, 23.976946145928412, 51.86985797610493], 'commanded': [0, 0, 0]}","{'regulator': [15.978216384582757, 10.55917042871429, 34.187804633346644], 'honeywell': [26.38623558069788, 0.47168336768977587, -0.703579771222156], 'commanded': [0, 0, 0]}","{'regulator': [109.8950643109208, 104.83463169036717, 11.953777843827497], 'honeywell': [4.193349974244226, 98.88038353258217, 102.83710276691907], 'commanded': [0, 0, 0]}","{'regulator': [60.00796477601404, 34.426880190223194, 104.95416946880545], 'honeywell': [97.05872566726869, 23.546016328327376, 46.992515949620405], 'commanded': [0, 0, 0]}","{'regulator': [15.61960304926793, 10.479478576422107, 34.26749648563883], 'honeywell': [26.38623558069788, 0.452095648707912, 6.994393788650992], 'commanded': [0, 0, 0]}","{'regulator': [111.88736061822539, 100.92973092805016, 11.834240065389224], 'honeywell': [4.48716575897221, 95.27624323991897, 103.83607643499418], 'commanded': [0, 0, 0]}","{'regulator': [53.433386961908916, 34.30734241178492, 104.75493983807498], 'honeywell': [97.35254145199669, 22.801683007016482, 40.97908622218769], 'commanded': [0, 0, 0]}","{'regulator': [15.460219344683564, 10.320094871837743, 33.98857500261618], 'honeywell': [26.68005136542585, 0.21704302092552913, -1.0757464318776029], 'commanded': [0, 0, 0]}"
