5075,6142,7209,8278,9347,10419,11485,12554,13620,14687
0.2770855379104614,88.07654755783082,1.7490636438131333,0.10320574343204499,88.52071245574952,1.225336321592331,0.646449939608574,88.85282963562013,0.756112232208252,0.5104367887973785
89.52478472900391,5.522584525108337,3.5888187825679783,89.22691973876954,8.9854820394516,4.564681039810181,85.75323489761354,4.618282176017762,7.546094873428345,85.03202015304566
89.2217230911255,39.88541564369202,3.529537382125855,89.07683370208741,35.39343627548218,8.241332804203035,89.4726697769165,30.36200205230713,2.923213343024254,88.39422833633424
"{'regulator': [15.420373418537471, 10.35994079798383, 7.969185229218332], 'honeywell': [0.9222009042726864, 0.0015781121250013344, -1.0757464318776029], 'commanded': [0, 0, 0]}","{'regulator': [109.73568060633643, 104.75493983807498, 7.849647450780058], 'honeywell': [0.9613763422364141, 99.11543616036458, 101.13297121549675], 'commanded': [0, 0, 0]}","{'regulator': [63.633944055308376, 34.3870342640771, 104.75493983807498], 'honeywell': [99.62471685389308, 22.605805817197826, 50.53789308533807], 'commanded': [0, 0, 0]}","{'regulator': [15.500065270829657, 10.160711167253373, 35.06441500856066], 'honeywell': [26.817165398298926, 0.1386921449980653, -1.0561587128957393], 'commanded': [0, 0, 0]}","{'regulator': [109.81537245862863, 104.71509391192889, 11.874085991535315], 'honeywell': [4.467578039990337, 98.33192740108996, 100.93709402567809], 'commanded': [0, 0, 0]}","{'regulator': [57.37813365037199, 34.82533945168411, 105.03386132109762], 'honeywell': [98.88038353258217, 23.506840890363637, 45.660551058853564], 'commanded': [0, 0, 0]}","{'regulator': [15.300835640099198, 10.479478576422107, 35.861333531482494], 'honeywell': [27.26768293488182, 0.2758061778711205, 6.563463971049954], 'commanded': [0, 0, 0]}","{'regulator': [111.72797691364103, 100.850039075758, 12.113161548411863], 'honeywell': [4.447990321008473, 95.00201517417281, 101.93606769375324], 'commanded': [0, 0, 0]}","{'regulator': [52.835698069717544, 32.275200178334245, 105.1533990995359], 'honeywell': [99.72265544880243, 22.17487599959679, 39.549182736511504], 'commanded': [0, 0, 0]}","{'regulator': [15.858678606144482, 10.200557093399466, 34.34718833793101], 'honeywell': [27.77696362841033, 0.295393896852993, -1.0169832749320027], 'commanded': [0, 0, 0]}"
