5075,6141,7208,8276,9345,10422,11493,12560,13628,14695,15761,16821,17889,18956,20023,21093,22160,23227,24294,25365
1.5,6.030216217041016,61.16271209716797,0.5733413696289062,2.0733413696289062,74.05475616455078,1.0173664093017578,2.5173683166503906,87.98468017578125,0.5543289184570312,1.9644088745117188,53.38795471191406,3.961658477783203,40.84121322631836,5.734834671020508,84.43255615234375,0.7768421173095703,2.2768421173095703,84.20423889160156,0.13933753967285156
1.5,88.21098327636719,10.054458618164062,2.9617156982421875,87.49219512939453,6.316007614135742,2.8887977600097656,88.38822937011719,7.90716552734375,6.169353485107422,86.16150665283203,9.867061614990234,88.25569152832031,8.385852813720703,86.42184448242188,9.561992645263672,3.0429515838623047,85.70891571044922,3.782899856567383,2.277078628540039
1.5,88.21098327636719,10.054458618164062,2.9617156982421875,87.49219512939453,6.316007614135742,2.8887977600097656,88.38822937011719,7.90716552734375,6.169353485107422,86.16150665283203,9.867061614990234,88.25569152832031,8.385852813720703,86.42184448242188,9.561992645263672,3.0429515838623047,85.70891571044922,3.782899856567383,2.277078628540039
"{'regulator': [15.659448975414021, 12.591312662164965, 9.64271412735418], 'honeywell': [-0.7427552091858923, 0.15827986397992908, 1.176841251036933], 'commanded': [0, 0, 0]}","{'regulator': [15.699294901560116, 13.069463775918065, 9.60286820120809], 'honeywell': [-0.5664657383490921, 0.021165831106865127, 1.2160166890006607], 'commanded': [0, 0, 0]}","{'regulator': [107.74338429903185, 101.64695759867983, 9.483330422769816], 'honeywell': [-0.17471135871178148, 93.57211168849665, 97.82264670756149], 'commanded': [0, 0, 0]}","{'regulator': [19.48465788543882, 34.8651853778302, 78.61601228623886], 'honeywell': [71.77098046168032, 20.64703391901127, 7.131507821524057], 'commanded': [0, 0, 0]}","{'regulator': [15.181297861660925, 12.671004514457147, 27.852302376118075], 'honeywell': [17.708876071731442, 0.099516707034329, -1.0365709939138665], 'commanded': [0, 0, 0]}","{'regulator': [107.82307615132403, 101.84618722941028, 9.722405979646366], 'honeywell': [0.6283851195447036, 90.77106787408985, 97.15666426217805], 'commanded': [0, 0, 0]}","{'regulator': [15.539911196975746, 32.71350536594125, 90.49009827777415], 'honeywell': [82.36793643086955, 19.23671815231695, 1.4314815978011886], 'commanded': [0, 0, 0]}","{'regulator': [15.659448975414021, 12.94992599747979, 31.717357212288963], 'honeywell': [20.823323389848063, 0.0015781121250013344, 0.7067359954721674], 'commanded': [0, 0, 0]}","{'regulator': [107.90276800361623, 103.75879168442268, 11.674856360804855], 'honeywell': [1.1572535320550608, 91.63292750929197, 98.21440108719875], 'commanded': [0, 0, 0]}","{'regulator': [15.380527492391382, 32.673659439795166, 104.63540205963669], 'honeywell': [95.76593621446557, 19.96146375464598, 2.6067447367131207], 'commanded': [0, 0, 0]}","{'regulator': [15.101606009368737, 12.551466736018872, 35.781641679190315], 'honeywell': [25.504788226513927, 0.25621845888925676, 0.8438500283452226], 'commanded': [0, 0, 0]}","{'regulator': [105.5518583609968, 101.56726574638765, 11.515472656220489], 'honeywell': [1.9799377292934182, 92.78860292922202, 96.31439234595783], 'commanded': [0, 0, 0]}","{'regulator': [19.64404159002319, 33.07211870125608, 70.40775150014396], 'honeywell': [62.87815604391338, 19.29548130926255, 6.387174500213172], 'commanded': [0, 0, 0]}","{'regulator': [109.65598875404426, 102.04541686014073, 25.581084585790848], 'honeywell': [15.750104173544889, 95.06077833111844, 98.46904143396303], 'commanded': [0, 0, 0]}","{'regulator': [16.974364538235047, 33.709653519593545, 58.29458995173211], 'honeywell': [52.51625270250648, 20.588270762065683, 3.5665429668245334], 'commanded': [0, 0, 0]}","{'regulator': [107.06600355454829, 101.12896055878065, 21.516800118889496], 'honeywell': [12.459367384591486, 93.90510291118837, 96.51026953577647], 'commanded': [0, 0, 0]}","{'regulator': [19.086198623977907, 32.79319721823344, 102.44387612160168], 'honeywell': [93.02365555700443, 19.021253243516437, 5.7799552117753334], 'commanded': [0, 0, 0]}","{'regulator': [15.539911196975746, 13.109309702064156, 33.74949944573963], 'honeywell': [24.544989996402517, 0.099516707034329, 0.07992898805246519], 'commanded': [0, 0, 0]}","{'regulator': [105.75108799172726, 101.08911463263453, 11.635010434658764], 'honeywell': [2.2149903570758096, 93.10200643293189, 95.72676077650186], 'commanded': [0, 0, 0]}","{'regulator': [15.699294901560116, 32.71350536594125, 102.72279760462429], 'honeywell': [92.4556117065303, 19.17795499537136, 1.196428970018797], 'commanded': [0, 0, 0]}"
