0.1851,1.1851,57.8354,0.1684,1.0689,58.1321,0.4318,1.4318,58.3539,0.3410,1.3410,57.7538,0.3850,1.3850,58.3552,1.4417,3.1169,58.3909,0.7609,1.7609
1.0000,58.6004,25.6436,3.3577,58.5036,22.6429,6.5052,58.7680,19.2819,2.9527,58.0476,23.4100,6.7338,58.4149,21.2953,3.1490,58.8056,26.1528,1.2719,58.7817
1.0000,58.8028,2.6891,3.3973,58.6038,5.0023,4.0492,56.2834,4.0850,6.0408,55.8016,9.9484,4.0301,56.6922,3.8281,4.6045,58.6661,2.8349,1.9401,56.2856
