1.5000,88.4070,3.5275,87.4601,2.3069,88.0100,4.2393,88.0493,5.2752,87.1302,2.3533,87.9587,2.7110,88.1169,2.3470,86.9689,2.6830,87.7856,3.0522,87.2319
1.5000,87.6925,46.5210,88.0777,49.7994,88.1462,46.0605,87.9615,39.3413,88.3369,49.0634,88.1085,45.9577,88.2726,48.0686,88.0888,38.8039,88.1722,48.9600,88.0712
1.5000,88.4070,3.5275,87.4601,2.3069,88.0100,4.2393,88.0493,5.2752,87.1302,2.3533,87.9586,2.7110,88.1169,2.3470,86.9689,2.6830,87.7856,3.0522,87.2319
