5071,6139,7206,8273,9339,10406,11473,12540,13607,14680,15748,16814,17878,18946,20011,21078,22146,23210,24277,25344
1.2000000000000002,4.99024,70.38408,0.63736,1.83736,69.87328000000001,0.8740000000000001,2.074,70.60664000000001,0.71304,1.9130400000000003,69.77792,1.0416,2.2416,69.61240000000001,1.01424,2.2142399999999998,69.38288,0.23584000000000002,1.43584
1.2000000000000002,68.88816000000001,9.21824,1.6308800000000003,70.55688,9.69744,1.6981600000000001,69.78920000000001,3.5855200000000007,2.19808,70.52104000000001,9.10232,1.68872,70.42864,11.38432,1.71576,66.04048,8.973040000000001,2.1766400000000004,70.00784
1.2000000000000002,69.09144,5.56712,6.418240000000001,61.8404,14.37984,9.35056,69.84328000000001,10.079600000000001,11.279600000000002,63.441120000000005,16.004720000000002,1.79016,60.1704,24.816720000000004,19.46864,69.25384000000001,13.10304,4.94944,70.22664
"{'regulator': [43.910210612993005, 48.014341006040446, 47.69557359687172], 'honeywell': [-11.946930466812963, -12.279921689504691, -12.769614664051327], 'commanded': [0, 0, 0]}","{'regulator': [45.74312321571323, 47.97449507989435, 47.17757655697252], 'honeywell': [-11.966518185794836, -12.221158532559091, -12.710851507105724], 'commanded': [0, 0, 0]}","{'regulator': [106.86677392381783, 119.09947325066797, 29.08752608664691], 'honeywell': [-10.340737510299993, 65.81631389119319, 52.88841936316194], 'commanded': [0, 0, 0]}","{'regulator': [29.52583127425392, 48.29326248906309, 110.53259912925826], 'honeywell': [70.61530504175023, 6.3479990622494356, -0.8406938040952199], 'commanded': [0, 0, 0]}","{'regulator': [31.478281655412413, 28.250761637578986, 48.21357063677091], 'honeywell': [7.288209573378976, -12.005693623758564, -3.9355534032299686], 'commanded': [0, 0, 0]}","{'regulator': [99.93358277439788, 105.67139613943509, 28.05153200684853], 'honeywell': [-10.04692172557201, 67.4029191287243, 64.21012093468022], 'commanded': [0, 0, 0]}","{'regulator': [50.28555879636768, 48.09403285833264, 110.97090431686526], 'honeywell': [71.34005064407926, 6.093358715485179, 14.849069100379078], 'commanded': [0, 0, 0]}","{'regulator': [39.52715873692293, 28.290607563725075, 48.014341006040446], 'honeywell': [7.366560449306439, -11.986105904776702, 3.586130685806397], 'commanded': [0, 0, 0]}","{'regulator': [108.30122726507713, 104.79478576422106, 30.04382831415311], 'honeywell': [-9.635579626952836, 65.99260336203, 71.79056818066218], 'commanded': [0, 0, 0]}","{'regulator': [42.47575727173372, 48.17372471062482, 110.89121246457307], 'honeywell': [71.71221730473472, 7.288209573378976, 4.291288569153554], 'commanded': [0, 0, 0]}","{'regulator': [41.24053356120486, 28.210915711432893, 47.13773063082643], 'honeywell': [7.1706832594877925, -11.848991871903646, 6.563463971049954], 'commanded': [0, 0, 0]}","{'regulator': [102.60325982618602, 107.78323022517795, 29.406293495815646], 'honeywell': [-9.792281378807765, 67.12869106297818, 65.83590161017506], 'commanded': [0, 0, 0]}","{'regulator': [54.70845659858385, 48.53233804593964, 109.33722134487553], 'honeywell': [70.1843752241492, 8.835639372946364, 14.731542786487877], 'commanded': [0, 0, 0]}","{'regulator': [26.338157182566587, 28.808604603624268, 47.69557359687172], 'honeywell': [7.386148168288303, -12.103632218667892, -12.710851507105724], 'commanded': [0, 0, 0]}","{'regulator': [98.3795916547003, 104.6752479857828, 29.964136461860928], 'honeywell': [-9.43970243713419, 64.40599812449888, 62.780217449004034], 'commanded': [0, 0, 0]}","{'regulator': [68.41545519283937, 47.456498039995175, 108.46061096966149], 'honeywell': [69.85138400145749, 7.66037623403443, 28.364595197866294], 'commanded': [0, 0, 0]}","{'regulator': [59.48996773611485, 28.330453489871168, 47.81511137530999], 'honeywell': [7.1706832594877925, -12.084044499686028, 24.074884740837742], 'commanded': [0, 0, 0]}","{'regulator': [108.18168948663886, 100.88988500190408, 29.48598534810783], 'honeywell': [-9.753105940844037, 63.700840241151724, 71.2616997681518], 'commanded': [0, 0, 0]}","{'regulator': [48.014341006040446, 46.57988766478115, 109.09814578799897], 'honeywell': [70.88953310749636, 5.329437675192422, 9.442858661384184], 'commanded': [0, 0, 0]}","{'regulator': [29.685214978838285, 27.931994228410257, 48.17372471062482], 'honeywell': [7.366560449306439, -12.16239537561349, -2.0355446619890154], 'commanded': [0, 0, 0]}"
